date,mean,enet,knn,rf,mlp,realized
1990-07-31,0.033457,0.027311,0.041010,0.001151,0.131080,-0.034311
1990-08-31,0.033372,0.027377,0.034425,0.001300,0.115621,0.137990
1990-09-30,0.033372,0.029036,0.048799,0.018707,0.094743,0.226009
1990-10-31,0.033030,0.029674,0.065285,0.021118,0.041417,0.234671
1990-11-30,0.033030,0.030319,0.044696,0.025341,-0.006593,0.209826
1990-12-31,0.032684,0.029822,0.040936,0.010928,-0.007393,0.123978
1991-01-31,0.032591,0.028562,0.060952,0.000405,-0.003867,0.127584
1991-02-28,0.032591,0.028857,0.058914,0.032393,0.001549,0.077260
1991-03-31,0.033001,0.026896,0.049183,0.007013,-0.002403,0.033687
1991-04-30,0.033001,0.026900,0.041241,0.027112,0.013063,0.045585
1991-05-31,0.033519,0.026586,0.038437,0.011029,0.000654,-0.037478
1991-06-30,0.033519,0.026696,0.050447,0.035583,-0.008238,0.123747
1991-07-31,0.033771,0.027542,0.063084,0.039772,0.010894,0.054073
1991-08-31,0.033830,0.027460,0.053041,0.016978,0.012290,0.043674
1991-09-30,0.033830,0.027094,0.039628,0.028358,0.005716,0.040814
1991-10-31,0.033846,0.027341,0.047700,0.032102,0.005578,0.057332
1991-11-30,0.033846,0.027348,0.048132,0.035080,0.005119,0.106951
1991-12-31,0.033871,0.027402,0.052297,0.033255,0.004623,-0.021458
1992-01-31,0.033898,0.027364,0.061548,0.031487,-0.008475,0.037746
1992-02-29,0.033898,0.026274,0.024650,0.049013,-0.003674,0.003223
1992-03-31,0.033921,0.026421,0.023902,0.049773,-0.010418,0.034953
1992-04-30,0.033921,0.026712,0.029438,0.049393,-0.007683,0.008989
1992-05-31,0.034051,0.026698,0.020964,0.047150,-0.002070,0.038522
1992-06-30,0.034051,0.026414,0.038324,0.051449,-0.011673,0.067550
1992-07-31,0.033981,0.026812,0.045011,0.054394,0.003213,0.034346
1992-08-31,0.033940,0.026573,0.083904,0.055306,0.005662,0.070889
1992-09-30,0.033940,0.026495,0.045632,0.053354,0.002837,0.081068
1992-10-31,0.033908,0.026477,0.049459,0.052713,0.002966,0.051376
1992-11-30,0.033908,0.026739,0.034015,0.048222,0.005054,0.043677
1992-12-31,0.033959,0.026382,0.015232,0.052469,0.008653,0.034013
1993-01-31,0.033959,0.026047,0.019441,0.026524,-0.000271,0.021309
1993-02-28,0.033959,0.026135,0.029165,0.041566,-0.004630,0.045514
1993-03-31,0.034071,0.025979,0.051981,0.018179,-0.006265,0.016074
1993-04-30,0.034071,0.025933,0.057431,0.024239,-0.003683,0.062791
1993-05-31,0.034107,0.026206,0.070292,0.047231,-0.002651,0.025767
1993-06-30,0.034107,0.026164,0.044304,0.047829,-0.006155,0.035336
1993-07-31,0.034090,0.026199,0.033289,0.025459,0.002258,0.074710
1993-08-31,0.034105,0.026229,0.029811,0.024528,-0.002486,0.007723
1993-09-30,0.034105,0.026060,0.036285,0.026376,-0.000723,-0.028675
1993-10-31,0.034119,0.026036,0.028973,0.025010,-0.003955,-0.036167
1993-11-30,0.034119,0.025961,0.051239,0.023604,0.002603,-0.011455
1993-12-31,0.034109,0.026007,0.031912,0.024722,-0.000725,-0.047551
1994-01-31,0.034163,0.026038,0.031764,0.027151,-0.015295,-0.048483
1994-02-28,0.034163,0.025881,0.018379,0.028267,-0.015055,0.017875
1994-03-31,0.034046,0.025975,0.013762,0.010586,-0.009029,0.038002
1994-04-30,0.034046,0.026161,0.027812,0.023302,-0.000753,0.047548
1994-05-31,0.033895,0.026700,0.007701,0.022987,0.003872,-0.006156
1994-06-30,0.033895,0.026599,0.004658,0.008635,-0.001503,0.033763
1994-07-31,0.033682,0.026195,0.005473,0.021874,-0.001941,0.026535
1994-08-31,0.033662,0.026354,0.001168,0.007487,-0.009871,0.025027
1994-09-30,0.033662,0.026025,0.010529,0.007378,-0.012728,0.082125
1994-10-31,0.033685,0.026064,0.010228,0.008449,-0.006519,0.089679
1994-11-30,0.033685,0.026189,0.005199,0.009583,-0.006214,0.175693
1994-12-31,0.033634,0.026319,0.016073,0.008916,-0.007334,0.186121
1995-01-31,0.033625,0.026517,0.014885,0.012435,0.002291,0.194805
1995-02-28,0.033625,0.026297,0.012758,0.009943,-0.003584,0.152834
1995-03-31,0.033676,0.025898,0.008493,0.011248,-0.006308,0.167163
1995-04-30,0.033676,0.025766,0.012226,0.010011,-0.001684,0.129762
1995-05-31,0.033930,0.025459,0.010003,0.010512,0.001248,0.134927
1995-06-30,0.033930,0.025128,0.021263,0.019136,-0.004435,0.130665
1995-07-31,0.034331,0.025678,0.010011,0.020487,-0.021368,0.131587
1995-08-31,0.034483,0.025329,0.013339,0.021441,-0.015873,0.139799
1995-09-30,0.034483,0.025376,0.010739,0.020947,-0.023379,0.104533
1995-10-31,0.034773,0.025634,0.009328,0.023881,-0.020264,0.124970
1995-11-30,0.034773,0.025643,0.008468,0.023775,-0.015101,0.105307
1995-12-31,0.035023,0.025442,0.030129,0.022944,-0.012987,0.088809
1996-01-31,0.035145,0.025667,0.035413,0.029929,0.007717,0.006179
1996-02-29,0.035145,0.025784,0.030506,0.033945,0.005100,0.018050
1996-03-31,0.035366,0.025266,0.034731,0.031764,0.005675,0.064803
1996-04-30,0.035366,0.025744,0.028883,0.031319,0.003712,0.078114
1996-05-31,0.035568,0.025830,0.034124,0.029484,0.005966,0.131367
1996-06-30,0.035568,0.025668,0.041904,0.020513,0.009736,0.104543
1996-07-31,0.035598,0.023771,0.033614,0.024726,-0.001102,0.228471
1996-08-31,0.035576,0.024340,0.011191,0.024639,-0.000901,0.212933
1996-09-30,0.035576,0.024049,0.013493,0.023915,0.004686,0.101538
1996-10-31,0.035666,0.024146,0.022324,0.024429,-0.001454,0.136217
1996-11-30,0.035666,0.023759,0.036511,0.023224,-0.004182,0.120552
1996-12-31,0.035872,0.023265,0.041484,0.018164,-0.008047,0.194940
1997-01-31,0.036113,0.024002,0.035262,0.021722,0.007342,0.213888
1997-02-28,0.036113,0.023755,0.045528,0.024448,0.007150,0.137389
1997-03-31,0.036416,0.023395,0.041349,0.024564,0.010888,0.251162
1997-04-30,0.036416,0.024101,0.025087,0.021444,0.013369,0.141363
1997-05-31,0.036645,0.024583,0.041025,0.021939,0.013185,0.126279
1997-06-30,0.036645,0.023691,0.045251,0.027583,0.014991,0.096358
1997-07-31,0.037061,0.026688,0.041346,0.038952,0.015514,0.027213
1997-08-31,0.037186,0.026322,0.082306,0.046675,0.010655,0.166620
1997-09-30,0.037186,0.026364,0.064812,0.042411,0.014321,0.163067
1997-10-31,0.037580,0.027190,0.073951,0.042122,0.015665,0.215532
1997-11-30,0.037580,0.027138,0.063658,0.037999,0.009291,0.141742
1997-12-31,0.037762,0.027266,0.070679,0.031001,0.008754,0.168389
1998-01-31,0.037749,0.027468,0.065832,0.041370,0.017767,0.143214
1998-02-28,0.037749,0.027505,0.064155,0.035206,0.012589,-0.087731
1998-03-31,0.038061,0.027119,0.070510,0.037949,0.018523,-0.076914
1998-04-30,0.038061,0.038061,0.072886,0.047504,0.023539,-0.011765
1998-05-31,0.038406,0.038061,0.079181,0.045851,0.019694,0.066748
1998-06-30,0.038406,0.038061,0.087684,0.041002,0.012252,0.084130
1998-07-31,0.038694,0.038694,0.086356,0.053992,0.024495,0.141853
1998-08-31,0.038539,0.038694,0.085603,0.057149,0.018731,0.293592
1998-09-30,0.038539,0.038694,0.015075,0.036835,-0.019503,0.264855
1998-10-31,0.038337,0.038337,0.021683,0.030087,-0.015050,0.215269
1998-11-30,0.038337,0.038337,0.056644,0.044607,0.020266,0.118775
1998-12-31,0.038427,0.038337,0.061533,0.034063,-0.000799,0.116723
1999-01-31,0.038553,0.038553,0.079097,0.029376,0.012407,0.038355
1999-02-28,0.038553,0.038553,0.082205,0.030952,0.012669,0.066283
1999-03-31,0.039136,0.038553,0.086783,0.046999,0.014965,-0.002845
1999-04-30,0.039136,0.039136,0.091737,0.048120,0.013686,0.020784
1999-05-31,0.039446,0.039136,0.090643,0.051146,0.020794,0.066882
1999-06-30,0.039446,0.039136,0.090150,0.035926,0.018124,0.070328
1999-07-31,0.039538,0.039538,0.067591,0.045742,0.037232,0.049476
1999-08-31,0.039570,0.039538,0.069442,0.043980,0.037937,0.034845
1999-09-30,0.039570,0.039538,0.092053,0.044967,0.031055,0.168292
1999-10-31,0.039496,0.039496,0.081808,0.037997,0.016978,0.065667
1999-11-30,0.039496,0.039496,0.065695,0.039672,0.017183,0.022816
1999-12-31,0.039566,0.039496,0.080563,0.048566,0.013914,-0.009971
2000-01-31,0.039578,0.039578,0.057657,0.050608,0.010019,0.026082
2000-02-29,0.039578,0.039578,0.071684,0.048469,0.008015,0.110698
2000-03-31,0.039726,0.039578,0.077582,0.043811,0.006921,-0.041419
2000-04-30,0.039726,0.039726,0.097623,0.026791,0.004135,-0.015856
2000-05-31,0.039737,0.039726,0.079356,0.039264,0.003305,-0.074370
2000-06-30,0.039737,0.039726,0.100205,0.027392,-0.000063,-0.092342
2000-07-31,0.039661,0.039661,0.098222,0.019959,0.005434,-0.045302
2000-08-31,0.039746,0.039661,0.068818,0.017569,0.005954,-0.183003
2000-09-30,0.039746,0.039661,0.067777,0.035545,0.006464,-0.192258
2000-10-31,0.039584,0.039584,0.050063,0.026002,0.004595,-0.125885
2000-11-30,0.039584,0.039584,0.010256,0.032811,0.000107,-0.044967
2000-12-31,0.039293,0.039584,-0.010560,0.045147,-0.025193,-0.072636
2001-01-31,0.039193,0.039193,0.009913,0.045995,-0.025136,-0.113308
2001-02-28,0.039193,0.039193,0.030763,0.041285,0.014522,-0.085778
2001-03-31,0.038659,0.039193,0.011877,0.049899,0.021662,-0.102893
2001-04-30,0.038659,0.038659,0.085745,0.059567,0.033751,-0.151810
2001-05-31,0.038367,0.038659,0.078264,0.066338,0.033209,-0.092665
2001-06-30,0.038367,0.038659,0.067336,0.054426,0.028020,-0.062317
2001-07-31,0.038059,0.038059,0.089820,0.054449,0.018207,-0.066899
2001-08-31,0.037914,0.038059,0.073415,0.065350,0.029852,-0.023686
2001-09-30,0.037914,0.038059,0.045376,0.064326,0.035754,0.102263
2001-10-31,0.037528,0.037528,0.030886,0.077230,0.050508,0.016173
2001-11-30,0.037528,0.037528,0.024271,0.099469,0.059394,-0.063460
2001-12-31,0.037260,0.037528,0.063778,0.090545,0.039908,-0.137847
2002-01-31,0.037139,0.037139,0.040843,0.082569,0.027917,-0.193399
2002-02-28,0.037139,0.037139,0.041883,0.074999,0.029165,-0.172273
2002-03-31,0.037144,0.037139,0.036750,0.071206,0.027887,-0.289448
2002-04-30,0.037144,0.037144,0.030173,0.065056,0.016628,-0.177506
2002-05-31,0.037003,0.037144,0.028357,0.078812,0.032097,-0.122599
2002-06-30,0.037003,0.037144,0.025763,0.082271,0.037608,-0.111131
2002-07-31,0.036535,0.036535,-0.002873,0.051078,0.032271,-0.061341
2002-08-31,0.036293,0.036535,-0.008045,0.049309,0.036632,-0.081784
2002-09-30,0.036293,0.036535,-0.007792,0.051180,0.034862,0.040354
2002-10-31,0.035672,0.030133,-0.025673,0.052300,0.039465,0.035179
2002-11-30,0.035672,0.030313,-0.021933,0.051378,0.027744,0.029136
2002-12-31,0.035321,0.029727,-0.032531,0.051452,0.030842,0.107613
2003-01-31,0.035210,0.029331,-0.033426,0.048389,0.025814,0.157310
2003-02-28,0.035210,0.029415,-0.030881,0.045160,0.025284,0.198371
2003-03-31,0.035082,0.030170,-0.033870,0.048885,0.018585,0.174244
2003-04-30,0.035082,0.030004,-0.030534,0.049799,0.004261,0.145912
2003-05-31,0.035075,0.029494,-0.049173,0.036164,-0.005002,0.098185
2003-06-30,0.035075,0.029014,-0.046868,0.036571,-0.034168,0.141016
2003-07-31,0.035297,0.028854,-0.034492,0.031027,0.010038,0.142198
2003-08-31,0.035483,0.028841,-0.011746,0.024704,0.019836,0.135842
2003-09-30,0.035483,0.028921,-0.018938,0.019279,0.015359,0.130767
2003-10-31,0.035766,0.029285,-0.014097,0.019223,0.012499,0.053859
2003-11-30,0.035766,0.029141,-0.012144,0.026316,0.019281,0.059044
2003-12-31,0.035956,0.029056,-0.000345,0.026574,0.018514,0.026009
2004-01-31,0.036077,0.029254,0.007591,0.031004,0.014825,-0.026001
2004-02-29,0.036077,0.028961,0.016433,0.032546,0.018428,-0.035548
2004-03-31,0.036296,0.028963,0.019583,0.028601,0.021316,-0.010327
2004-04-30,0.036296,0.036296,0.021812,0.028364,0.022093,0.020681
2004-05-31,0.036342,0.036296,0.011726,0.031128,0.018611,0.047418
2004-06-30,0.036342,0.036296,0.026856,0.032804,0.009415,0.062305
2004-07-31,0.036260,0.036260,0.040553,0.034844,0.007449,0.072205
2004-08-31,0.036179,0.036260,0.011190,0.034043,0.013285,0.089980
2004-09-30,0.036179,0.036260,0.016726,0.044572,0.017656,0.059224
2004-10-31,0.036110,0.036110,0.020830,0.033423,0.010883,0.023580
2004-11-30,0.036110,0.036110,0.031684,0.037104,0.019346,0.015062
2004-12-31,0.036152,0.036110,0.027311,0.026194,0.007574,-0.016990
2005-01-31,0.036192,0.036192,0.031714,0.034647,0.007238,0.044791
2005-02-28,0.036192,0.036192,0.036633,0.034232,0.006956,0.013900
2005-03-31,0.036278,0.036192,0.028246,0.036495,0.007543,0.040844
2005-04-30,0.036278,0.036278,0.023236,0.036823,0.000992,0.043359
2005-05-31,0.036240,0.036278,0.028330,0.034146,-0.007065,0.048661
2005-06-30,0.036240,0.036278,0.027525,0.041451,-0.034751,0.047812
2005-07-31,0.036191,0.036191,0.024420,0.041145,-0.047983,0.037191
2005-08-31,0.036166,0.036191,0.004594,0.038289,-0.034191,0.049438
2005-09-30,0.036166,0.036191,-0.002391,0.024138,-0.045305,0.053759
2005-10-31,0.036179,0.036179,-0.009321,0.026079,-0.026206,0.085832
2005-11-30,0.036179,0.036179,-0.003767,0.022697,-0.033396,0.016495
2005-12-31,0.036206,0.036179,0.000249,0.024972,-0.055581,0.017552
2006-01-31,0.036207,0.036207,0.000418,0.014858,-0.051545,-0.002672
2006-02-28,0.036207,0.036207,-0.003735,0.011577,-0.061743,0.018084
2006-03-31,0.036241,0.036207,-0.000706,0.002461,-0.071854,0.031648
2006-04-30,0.036241,0.036241,-0.002362,0.014219,-0.053083,0.051373
2006-05-31,0.036273,0.036241,-0.001552,0.014750,-0.038807,0.102780
2006-06-30,0.036273,0.036241,-0.005177,0.012813,-0.038575,0.116596
2006-07-31,0.036210,0.036210,-0.005386,0.012409,-0.023525,0.126565
2006-08-31,0.036190,0.036210,0.005191,0.000223,-0.042987,0.078999
2006-09-30,0.036190,0.036210,-0.001772,0.001826,-0.047761,0.063637
2006-10-31,0.036202,0.036202,0.005823,0.008543,-0.059471,0.075787
2006-11-30,0.036202,0.036202,0.005917,0.012652,-0.065763,0.092808
2006-12-31,0.036362,0.036202,0.010033,0.015806,-0.072739,0.059966
2007-01-31,0.036460,0.036460,0.014574,0.017364,-0.040363,0.011841
2007-02-28,0.036460,0.036460,0.014574,0.019159,-0.033771,0.047746
2007-03-31,0.036536,0.036460,0.026568,0.015612,-0.046766,0.074525
2007-04-30,0.036536,0.036536,0.020990,0.016132,-0.050857,0.045205
2007-05-31,0.036639,0.036536,0.015366,0.024508,-0.042547,-0.032327
2007-06-30,0.036639,0.036536,0.014397,0.033684,-0.019894,-0.023275
2007-07-31,0.036638,0.036638,0.017062,0.035879,0.002405,-0.052719
2007-08-31,0.036650,0.036638,0.020920,0.018769,-0.008248,-0.097260
2007-09-30,0.036650,0.036638,0.018270,0.025004,0.001418,-0.133650
2007-10-31,0.036700,0.036700,0.024837,0.031705,0.025617,-0.105713
2007-11-30,0.036700,0.036700,0.027795,0.027118,0.021419,-0.054526
2007-12-31,0.036561,0.036700,0.034607,0.030469,0.010968,-0.128279
2008-01-31,0.036465,0.036465,0.047758,0.035050,0.034854,-0.080643
2008-02-29,0.036465,0.036465,0.047081,0.031376,0.015997,-0.035923
2008-03-31,0.036140,0.036465,0.037181,0.044978,0.040341,-0.118198
2008-04-30,0.036140,0.036140,0.032630,0.054734,0.058920,-0.300839
2008-05-31,0.035891,0.036140,0.016812,0.051530,0.051848,-0.360002
2008-06-30,0.035891,0.036140,0.009643,0.030307,0.054237,-0.294336
2008-07-31,0.035591,0.035591,0.005776,0.028602,0.027421,-0.348356
2008-08-31,0.035515,0.035591,0.023566,0.040710,0.026912,-0.426978
2008-09-30,0.035515,0.035591,0.017612,0.042040,0.029113,-0.315932
2008-10-31,0.034994,0.034994,0.020115,0.066139,0.025167,-0.099035
2008-11-30,0.034994,0.034994,0.048564,0.109072,0.016970,0.025551
2008-12-31,0.034225,0.034994,-0.025945,0.127194,-0.008050,0.017791
2009-01-31,0.033819,0.033215,-0.066424,0.103913,0.025023,0.195670
2009-02-28,0.033819,0.033394,-0.055417,0.074251,0.024742,0.388429
2009-03-31,0.032961,0.034416,-0.056881,0.084153,0.024749,0.324877
2009-04-30,0.032961,0.034474,-0.063310,0.080653,0.024974,0.187188
2009-05-31,0.032814,0.032718,-0.048963,0.047442,0.024871,0.192016
2009-06-30,0.032814,0.031824,-0.064000,0.034445,0.024844,0.212962
2009-07-31,0.032970,0.031523,-0.033412,0.029576,-0.001551,0.087485
2009-08-31,0.033344,0.031283,-0.002491,0.020464,0.014022,0.082176
2009-09-30,0.033344,0.030302,0.006595,0.054836,0.030303,0.106283
2009-10-31,0.033812,0.030679,0.028403,0.055751,0.046693,0.145244
2009-11-30,0.033812,0.030373,0.026048,0.070900,0.032829,-0.005677
2009-12-31,0.034166,0.030122,0.010549,0.063479,0.030857,-0.075679
2010-01-31,0.034221,0.030271,0.024152,0.070080,0.025252,0.025822
2010-02-28,0.034221,0.030167,-0.000181,0.071053,0.036695,-0.049942
2010-03-31,0.034347,0.030481,0.035876,0.037813,0.038777,-0.024140
2010-04-30,0.034347,0.030069,0.034625,0.036669,0.039421,-0.002890
2010-05-31,0.034421,0.029699,0.036821,0.040191,0.032869,0.083660
2010-06-30,0.034421,0.030327,0.021685,0.031939,0.032452,0.220169
2010-07-31,0.034297,0.030678,-0.017213,0.027262,0.027193,0.167502
2010-08-31,0.034210,0.030718,0.000186,0.035424,0.032338,0.264826
2010-09-30,0.034210,0.030663,-0.019746,0.032662,0.031279,0.161786
2010-10-31,0.034111,0.030159,0.023111,0.042172,0.034188,0.152418
2010-11-30,0.034111,0.029739,0.033593,0.043501,0.030901,0.139469
2010-12-31,0.034354,0.029527,0.035368,0.047265,0.026141,0.050094
2011-01-31,0.034492,0.029657,0.049659,0.048242,0.041785,0.004790
2011-02-28,0.034492,0.029420,0.043218,0.038461,0.035717,-0.081622
2011-03-31,0.034861,0.029221,0.060598,0.037882,0.038057,-0.146633
2011-04-30,0.034861,0.034861,0.064155,0.047478,0.037876,-0.080896
2011-05-31,0.035090,0.034861,0.071147,0.047624,0.037340,-0.073030
2011-06-30,0.035090,0.034861,0.064491,0.034711,0.031509,-0.047734
2011-07-31,0.035074,0.035074,0.055687,0.021074,0.033905,0.015577
2011-08-31,0.034954,0.035074,0.050922,0.020564,0.023634,0.120429
2011-09-30,0.034954,0.035074,-0.017734,0.015479,0.029301,0.244869
2011-10-31,0.034650,0.034650,0.001537,0.023943,0.029320,0.115383
2011-11-30,0.034650,0.034650,-0.022085,0.023979,0.033453,0.050820
2011-12-31,0.034455,0.034650,-0.017979,0.025837,0.033712,0.083143
2012-01-31,0.034436,0.034436,-0.021836,0.032487,0.024511,0.050982
2012-02-29,0.034436,0.034436,-0.031420,0.038375,0.017894,0.029948
2012-03-31,0.034738,0.034436,0.009101,0.031109,0.023397,0.022862
2012-04-30,0.034738,0.034738,0.032553,0.035098,0.028732,0.010194
2012-05-31,0.034837,0.034738,0.006167,0.039763,0.015361,0.080781
2012-06-30,0.034837,0.034738,-0.018335,0.039551,0.008993,0.047006
2012-07-31,0.034902,0.034902,0.001608,0.040021,0.016717,0.086122
2012-08-31,0.034897,0.034902,0.004544,0.039878,0.017238,0.076853
2012-09-30,0.034897,0.034902,0.013546,0.038710,0.030113,0.089208
2012-10-31,0.034860,0.034860,0.028216,0.035554,0.027867,0.131295
2012-11-30,0.034860,0.034860,0.035566,0.039881,0.030776,0.151506
2012-12-31,0.034919,0.034860,0.040027,0.043739,0.033440,0.126274
2013-01-31,0.034970,0.034970,0.045183,0.035512,0.028051,0.125238
2013-02-28,0.034970,0.034970,0.029871,0.031903,0.026924,0.078096
2013-03-31,0.035067,0.034970,0.034439,0.033335,0.028003,0.071604
2013-04-30,0.035067,0.035067,0.036103,0.043061,0.030570,0.099507
2013-05-31,0.035281,0.035067,0.041457,0.039131,0.029554,0.107356
2013-06-30,0.035281,0.035067,0.015911,0.032034,0.031191,0.150708
2013-07-31,0.035462,0.035462,0.033956,0.032074,0.029507,0.057459
2013-08-31,0.035505,0.035462,0.027352,0.033311,0.030558,0.138692
2013-09-30,0.035505,0.035462,0.026255,0.031092,0.031594,0.113461
2013-10-31,0.035605,0.035605,0.030089,0.033907,0.032137,0.072535
2013-11-30,0.035605,0.035605,0.031426,0.035405,0.036419,0.065212
2013-12-31,0.035792,0.035605,0.032536,0.033441,0.039323,0.060524
2014-01-31,0.035813,0.035813,0.035436,0.037146,0.040891,0.083070
2014-02-28,0.035813,0.035813,0.037272,0.035026,0.030035,0.077399
2014-03-31,0.035993,0.035813,0.038960,0.037567,0.036772,0.053382
2014-04-30,0.035993,0.035993,0.040897,0.037489,0.034876,0.071180
2014-05-31,0.036058,0.035993,0.042677,0.035726,0.032347,0.074856
2014-06-30,0.036058,0.035993,0.045668,0.037846,0.030478,0.050336
2014-07-31,0.036129,0.036129,0.042089,0.041264,0.036933,0.033315
2014-08-31,0.036170,0.036129,0.048272,0.038690,0.034256,0.050480
2014-09-30,0.036170,0.036129,0.053473,0.048867,0.037584,0.048471
2014-10-31,0.036221,0.036221,0.059622,0.039892,0.035946,0.033428
2014-11-30,0.036221,0.036221,0.053715,0.040360,0.029549,0.019264
2014-12-31,0.036273,0.036221,0.058993,0.046172,0.027732,0.002045
2015-01-31,0.036271,0.036271,0.055186,0.045802,0.026606,0.054562
2015-02-28,0.036271,0.036271,0.053005,0.047790,0.022349,-0.062875
2015-03-31,0.036296,0.036271,0.057983,0.046178,0.029526,-0.071503
2015-04-30,0.036296,0.036296,0.052550,0.045419,0.026157,-0.002949
2015-05-31,0.036277,0.036296,0.052365,0.043487,0.028298,-0.012803
2015-06-30,0.036277,0.036296,0.056561,0.042066,0.029494,-0.009292
2015-07-31,0.036261,0.036261,0.058558,0.032030,0.027744,-0.077763
2015-08-31,0.036164,0.036261,0.059152,0.040102,0.026739,-0.020257
2015-09-30,0.036164,0.036261,0.068393,0.027724,0.014911,0.072764
2015-10-31,0.036021,0.036021,0.041762,0.031466,0.015936,-0.006762
2015-11-30,0.036021,0.036021,0.064846,0.029953,0.003691,0.007950
2015-12-31,0.035929,0.036021,0.062344,0.025133,-0.006468,0.026870
2016-01-31,0.035819,0.035819,0.059807,0.027364,-0.022679,0.120274
2016-02-29,0.035819,0.035819,0.042031,0.021490,-0.033998,0.123546
2016-03-31,0.035800,0.035819,0.010141,0.024805,0.017103,0.052691
2016-04-30,0.035800,0.035800,0.046821,0.031389,0.015181,0.029463
2016-05-31,0.035732,0.035800,0.045081,0.032796,0.021591,0.048575
2016-06-30,0.035732,0.035800,0.050549,0.037957,0.024437,0.066689
2016-07-31,0.035805,0.035805,0.034342,0.038441,0.028966,0.048431
2016-08-31,0.035890,0.035805,0.046133,0.036740,0.023239,0.088758
2016-09-30,0.035890,0.035805,0.043907,0.034472,0.022738,0.089680
2016-10-31,0.035900,0.035900,0.034328,0.034995,0.022728,0.121370
2016-11-30,0.035900,0.035900,0.048339,0.035052,0.017468,0.096866
2016-12-31,0.035942,0.035900,0.039075,0.030714,0.023790,0.082445
2017-01-31,0.035954,0.035954,0.032955,0.031043,0.019150,0.084002
2017-02-28,0.035954,0.035954,0.040915,0.031231,0.025244,0.045696
2017-03-31,0.036056,0.035954,0.045571,0.034548,0.028538,0.066297
2017-04-30,0.036056,0.036056,0.037653,0.034312,0.023072,0.080136
2017-05-31,0.036196,0.036056,0.037947,0.034782,0.021406,0.097761
2017-06-30,0.036196,0.036056,0.040097,0.034279,0.021186,0.103243
2017-07-31,0.036286,0.036286,0.041603,0.038619,0.034739,0.143104
2017-08-31,0.036295,0.036286,0.040838,0.038669,0.034120,0.097983
2017-09-30,0.036295,0.036286,0.036051,0.038462,0.031267,0.048231
2017-10-31,0.036366,0.036366,0.045516,0.038619,0.033425,0.028265
2017-11-30,0.036366,0.036366,0.046696,0.038583,0.036361,0.021790
2017-12-31,0.036488,0.036366,0.060030,0.043601,0.036077,0.016741
2018-01-31,0.036589,0.036589,0.062304,0.045045,0.037248,-0.002663
2018-02-28,0.036589,0.036589,0.086265,0.048402,0.044718,0.069161
2018-03-31,0.036659,0.036589,0.051242,0.043843,0.034244,0.103417
2018-04-30,0.036659,0.036659,0.046749,0.038349,0.026003,0.024052
2018-05-31,0.036636,0.036659,0.048604,0.037897,0.023575,0.020294
2018-06-30,0.036636,0.036659,0.060471,0.037860,0.021821,-0.077811
2018-07-31,0.036580,0.036580,0.054675,0.037465,0.020399,-0.039836
2018-08-31,0.036611,0.036580,0.065457,0.039949,0.020923,-0.040334
2018-09-30,0.036611,0.036580,0.067604,0.038480,0.023614,-0.027310
2018-10-31,0.036662,0.036662,0.066359,0.039928,0.024040,0.086325
2018-11-30,0.036662,0.036662,0.044643,0.034245,0.012901,-0.002938
2018-12-31,0.036539,0.036662,0.046844,0.033772,0.010111,0.173489
2019-01-31,0.036467,0.036467,0.002935,0.015962,0.000531,0.102171
2019-02-28,0.036467,0.036467,-0.014432,0.014358,0.010257,0.050986
2019-03-31,0.036335,0.036467,-0.000249,0.022084,0.011894,0.050219
2019-04-30,0.036335,0.036335,-0.009705,0.022375,0.013588,0.031139
2019-05-31,0.036345,0.036335,0.007042,0.026008,0.017466,0.141320
2019-06-30,0.036345,0.036335,-0.006625,0.019239,0.013267,0.098247
2019-07-31,0.036535,0.036535,0.009514,0.025406,0.005834,0.082251
2019-08-31,0.036549,0.036535,0.022571,0.024586,0.012529,0.009486
2019-09-30,0.036549,0.036535,0.018015,0.025025,-0.012310,-0.131738
2019-10-31,0.036557,0.036557,0.033913,0.025471,-0.002468,-0.041194
2019-11-30,0.036557,0.036557,0.026709,0.027284,0.012341,-0.030777
2019-12-31,0.036712,0.036557,0.038061,0.032150,0.026601,-0.040390
2020-01-31,0.036754,0.036754,0.055046,0.038079,0.028697,0.014137
2020-02-29,0.036754,0.036754,0.041464,0.031605,0.024618,0.184851
2020-03-31,0.036572,0.036754,0.022610,0.018571,0.020195,0.301173
2020-04-30,0.036572,0.036572,-0.031845,0.027197,0.019810,0.122760
2020-05-31,0.036438,0.036572,0.117883,0.041179,0.079689,0.189639
2020-06-30,0.036438,0.036572,0.110784,0.035435,0.072337,0.211522
2020-07-31,0.036346,0.036346,0.100577,0.064648,0.055466,0.135464
2020-08-31,0.036483,0.036346,0.104372,0.061166,0.054640,0.088804
2020-09-30,0.036483,0.036346,0.104934,0.067420,0.045359,0.181353
2020-10-31,0.036807,0.036807,0.103559,0.065508,0.037563,0.278661
2020-11-30,0.036807,0.036807,0.090185,0.065564,0.027878,0.160834
2020-12-31,0.037109,0.036807,0.086190,0.053954,0.040079,0.144148
2021-01-31,0.037199,0.037199,0.087728,0.062366,0.050786,0.183354
2021-02-28,0.037199,0.037199,0.082229,0.063451,0.048185,0.186697
2021-03-31,0.037379,0.037199,0.085920,0.074013,0.046567,0.084233
2021-04-30,0.037379,0.037379,0.081295,0.062455,0.058883,0.101457
2021-05-31,0.037713,0.037379,0.041448,0.030989,-0.000042,0.086318
